House_Age,METRO,REGION,BEDROOMS,ROOMS,PERSONS,Rent
66,Village,Northern,2,4,2,21398.88608
42,Village,Northern,4,10,3,10213.90477
81,Town,Northern,4,8,2,9118.962596
25,Town,Western,4,8,2,11960.61396
49,Village,Northern,3,6,1,11607.9558
64,Village,Northern,3,8,2,11665.51362
39,Village,Southern,4,8,1,11657.69729
47,Central City,Southern,5,11,5,17842.40819
38,Central City,Southern,5,11,5,7163.819736
31,Village,Southern,3,7,1,4492.901364
34,Village,Southern,2,4,1,5026.751705
60,Village,Northern,3,7,3,10155.58674
66,Village,Estern,2,4,1,4569.251705
61,Town,Northern,2,4,1,2902.384356
44,Town,Northern,2,5,1,6959.236403
27,Village,Northern,3,8,2,11346.60546
35,Village,Southern,2,4,1,7048.977899
9,Central City,Southern,4,7,-6,4993.619054
39,Village,Southern,3,6,6,3432.801023
56,Village,Northern,4,8,4,10448.48811
37,Town,Northern,4,8,3,9066.520418
50,Village,Northern,5,10,4,7039.136062
42,Central City,Northern,3,7,3,7988.661573
9,Village,Northern,3,8,-6,6414.136062
28,Village,Northern,5,8,3,6232.785721
38,Village,Northern,4,8,3,7168.144566
43,Central City,Northern,3,5,1,5970.227899
9,Village,Western,3,7,-6,6272.569736
58,Town,Western,2,5,1,2577.959186
52,Village,Western,4,7,2,8165.32824
68,Village,Western,3,8,2,14508.67349
62,Village,Western,3,6,1,7960.486403
52,Village,Western,5,11,3,27381.51364
41,Central City,Western,5,10,5,12148.63097
48,Town,Northern,3,6,5,5909.61055
62,Village,Southern,2,4,1,10851.86396
29,Central City,Northern,3,5,3,3678.059527
32,Town,Northern,2,4,1,3314.568031
79,Town,Estern,2,6,2,7266.061232
40,Village,Estern,4,7,4,12443.07144
56,Village,Estern,3,8,3,15539.76532
56,Central City,Southern,3,7,2,6977.311232
59,Central City,Northern,3,7,2,8819.236403
38,Central City,Northern,5,12,4,16927.40819
41,Village,Northern,5,9,4,10648.07144
42,Village,Northern,4,10,4,11939.93879
28,Village,Northern,3,7,2,6978.819736
46,Village,Southern,5,9,2,7601.161573
35,Village,Southern,4,8,4,17163.75853
60,Village,Southern,4,8,4,10641.92178
46,Central City,Southern,5,10,5,34416.22453
32,Village,Southern,4,7,5,22285.55275
73,Village,Estern,4,8,2,17377.09186
46,Town,Northern,3,6,3,4025.501705
57,Town,Northern,2,5,2,3626.909868
62,Village,Southern,4,8,2,12510.97281
24,Village,Northern,1,4,2,5573.102046
9,Village,Northern,2,6,-6,4106.751705
86,Town,Northern,3,5,2,3901.076535
64,Village,Estern,3,7,2,9549.379263
42,Town,Western,4,8,4,11036.08845
55,Town,Western,4,9,3,10929.42178
70,Village,Southern,3,7,1,1794.525512
32,Central City,Western,3,5,2,6426.477899
73,Town,Western,3,7,1,5420.285721
64,Village,Estern,3,5,2,5468.102046
62,Village,Estern,2,4,2,3918.734698
33,Village,Western,3,6,4,8537.670077
29,Village,Western,4,9,2,11458.27212
50,Village,Western,3,6,1,3144.568031
9,Village,Western,3,6,-6,7123.761914
84,Village,Western,5,10,2,17717.09186
49,Town,Western,3,6,2,7863.187085
32,Village,Western,3,9,8,7811.176876
55,Village,Western,3,6,5,7903.503411
55,Village,Western,5,13,2,22604.71942
50,Town,Northern,2,6,1,4410.343542
45,Town,Northern,5,9,5,11731.03063
93,Town,Northern,2,6,1,5065.085039
9,Village,Northern,2,4,-6,5238.977899
58,Village,Northern,3,6,2,6272.943883
74,Village,Northern,3,5,3,8563.503411
62,Town,Northern,2,5,1,7658.819736
62,Town,Estern,3,5,2,3035.14286
58,Town,Northern,3,8,3,5503.202387
53,Village,Estern,2,5,3,8461.836744
49,Town,Estern,5,9,5,17340.58336
66,Town,Northern,3,7,1,9044.379263
60,Central City,Northern,2,5,1,4138.734698
45,Village,Estern,5,10,5,39942.68713
81,Village,Estern,4,8,2,22074.71942
29,Village,Estern,4,8,3,12661.08845
32,Village,Estern,4,8,5,34693.35039
47,Central City,Estern,3,6,2,8316.362255
66,Town,Estern,3,9,2,11411.08845
39,Village,Northern,3,5,2,4763.102046
9,Central City,Western,1,3,-6,8320.729604
51,Central City,Western,3,7,1,11185.09695
39,Central City,Western,2,6,2,24069.24493
53,Central City,Western,2,4,2,21472.00682
75,Central City,Western,2,4,1,12666.17349
72,Central City,Western,2,5,1,16951.21601
25,Central City,Western,2,6,1,11556.08845
55,Central City,Western,3,5,2,4505.085039
62,Central City,Northern,3,8,2,9389.379263
43,Central City,Southern,3,6,1,4549.768713
72,Village,Western,4,8,3,19505.82656
85,Village,Northern,3,6,2,7649.336744
66,Village,Northern,3,7,2,9072.712596
66,Village,Southern,4,8,3,7934.437085
9,Others,Estern,2,4,-6,3161.076535
87,Village,Northern,2,4,1,11860.29763
71,Town,Northern,3,6,2,6564.294225
47,Village,Western,4,9,2,9223.54593
73,Village,Western,2,4,1,4193.476194
78,Village,Northern,4,7,4,12142.07995
48,Village,Northern,3,5,1,3485.401364
54,Town,Northern,3,6,5,4953.059527
53,Village,Northern,2,5,2,2607.700682
58,Village,Northern,3,6,2,9624.062937
40,Village,Southern,4,9,3,80915.14297
75,Central City,Southern,4,7,2,13958.2143
48,Village,Southern,4,9,4,8545.170077
41,Town,Estern,4,8,5,9425.054434
66,Village,Estern,4,8,2,14587.16498
59,Village,Northern,3,6,1,3861.076535
88,Town,Northern,3,5,2,6792.785721
60,Central City,Western,3,7,3,9184.2211
53,Village,Southern,2,5,1,8106.57824
57,Central City,Northern,2,5,1,5551.277217
84,Central City,Southern,2,4,1,3540.617349
46,Town,Western,3,8,3,13442.79763
50,Village,Western,3,6,1,10873.58845
51,Village,Southern,3,8,2,13709.50682
70,Village,Northern,5,8,2,19442.39288
64,Town,Estern,3,5,2,8994.954093
56,Village,Northern,4,8,2,14030.34015
28,Village,Northern,3,5,3,2557.600341
69,Central City,Estern,2,4,1,11356.92178
81,Town,Estern,3,6,2,6763.144566
83,Village,Southern,3,6,1,14537.36567
54,Village,Northern,2,4,2,2660.301023
77,Town,Northern,2,6,2,7407.153069
62,Central City,Western,4,6,2,7293.920077
67,Village,Southern,5,9,3,24606.47112
45,Town,Western,3,6,1,5824.969395
75,Village,Western,3,5,1,10587.75512
60,Central City,Northern,4,7,2,81435.55964
50,Village,Northern,3,7,2,6257.627558
75,Village,Northern,2,4,1,5979.452387
66,Town,Estern,3,6,2,12707.79763
66,Village,Southern,4,7,2,8924.695589
61,Village,Southern,3,10,2,25839.1718
53,Village,Southern,4,7,2,7793.503411
55,Central City,Northern,4,10,5,30560.76535
30,Town,Western,3,6,3,3470.71769
63,Village,Western,3,7,2,7433.661573
46,Town,Western,4,13,5,22775.96942
71,Village,Western,2,6,2,6754.394566
67,Village,Western,2,4,1,6003.877558
78,Village,Western,2,4,1,4090.501705
37,Central City,Western,4,8,5,8356.836744
55,Village,Western,3,7,3,8342.511914
34,Central City,Western,3,6,4,6137.052728
69,Town,Western,4,6,2,7046.477899
58,Town,Western,2,5,4,5227.585039
69,Town,Western,2,6,2,8066.836744
79,Town,Western,2,4,2,5441.43538
65,Village,Western,4,9,4,20555.09356
46,Village,Southern,3,6,1,7376.319736
35,Village,Southern,3,6,4,23891.21601
79,Village,Northern,5,9,2,18389.37587
49,Village,Western,3,7,4,6429.969395
28,Village,Western,4,7,3,7806.57824
9,Village,Western,3,6,-6,8558.54593
46,Town,Western,3,7,5,7060.486403
38,Town,Western,3,7,4,6877.153069
83,Village,Western,2,5,1,6001.952387
62,Village,Western,4,8,2,10188.12926
56,Village,Western,5,11,2,28380.68031
48,Village,Northern,3,6,5,4215.71769
39,Town,Estern,3,8,3,9977.554434
55,Central City,Northern,3,6,2,4963.576535
56,Town,Estern,5,9,2,5567.68538
67,Village,Western,2,5,2,3069.726194
64,Village,Northern,3,6,1,6505.802728
57,Town,Northern,4,7,2,8619.853752
54,Others,Estern,3,6,1,5694.452387
65,Others,Estern,3,7,2,6557.785721
49,Village,Western,3,9,3,14868.35716
34,Village,Northern,3,5,2,3529.568031
49,Town,Northern,2,5,1,4473.102046
32,Village,Western,2,5,1,8606.879263
9,Village,Western,1,4,-6,3733.175171
61,Village,Southern,2,4,3,5666.535721
60,Village,Northern,3,8,1,11464.42178
66,Central City,Northern,3,6,1,4810.085039
80,Others,Northern,3,5,1,9187.712596
23,Village,Northern,3,7,3,4533.260209
63,Village,Southern,3,8,1,10685.25512
27,Village,Southern,1,2,2,6383.777217
63,Village,Northern,2,4,1,42752.77217
85,Village,Estern,2,4,1,20961.53233
81,Village,Northern,3,6,2,8522.670077
89,Village,Northern,4,8,2,17267.92519
51,Village,Southern,3,8,3,11520.57144
73,Village,Southern,1,4,1,2552.700682
46,Village,Southern,5,10,6,15878.25682
64,Central City,Northern,3,6,1,5862.943883
49,Town,Western,4,8,4,8674.379263
70,Village,Western,2,6,2,7057.82824
72,Village,Northern,3,6,1,8741.736403
26,Village,Northern,3,6,1,6008.93538
58,Village,Northern,3,6,3,8331.736403
63,Town,Southern,3,7,2,25272.26194
62,Village,Western,3,5,2,10410.57144
53,Village,Northern,3,5,3,4394.251705
39,Village,Southern,2,5,3,6698.503411
56,Village,Estern,3,8,2,12531.13097
46,Village,Estern,5,9,6,32016.18201
41,Town,Western,4,7,5,4603.835039
47,Village,Southern,3,7,4,13721.33165
76,Village,Northern,2,5,1,2520.71769
44,Central City,Northern,2,5,4,4736.277217
9,Village,Northern,3,6,-6,8662.712596
58,Town,Northern,2,5,2,3678.89286
36,Village,Northern,4,8,2,10234.57995
52,Village,Northern,2,4,1,6805.544225
47,Village,Western,4,9,4,10254.37926
25,Village,Western,3,7,3,6540.903069
40,Village,Southern,3,8,1,12827.89798
38,Village,Northern,1,4,3,2862.801023
25,Town,Southern,3,7,3,5702.210891
32,Town,Southern,4,8,4,9157.037426
57,Town,Southern,4,9,2,20402.1769
69,Central City,Northern,4,6,5,4329.051023
64,Central City,Southern,3,5,1,3984.151364
50,Village,Western,4,8,3,10024.2211
23,Village,Western,2,4,2,2937.068031
73,Central City,Southern,3,6,2,7118.819736
27,Village,Northern,3,7,3,9153.54593
49,Central City,Northern,3,6,2,4333.576535
59,Village,Southern,3,8,2,6433.977899
83,Town,Estern,3,7,2,12208.94729
86,Central City,Southern,3,7,2,13178.63097
43,Town,Southern,3,7,3,9162.870759
40,Village,Northern,5,8,3,14905.34015
39,Village,Southern,3,8,4,10328.90477
71,Village,Southern,4,8,2,21050.13608
42,Town,Southern,4,7,4,20525.82656
30,Village,Western,2,6,1,10816.82144
64,Central City,Western,3,5,1,8699.178581
44,Central City,Southern,3,7,5,14314.66498
25,Village,Southern,3,5,4,5782.627558
47,Town,Northern,3,6,5,4391.909868
9,Town,Southern,3,7,-6,7259.437085
62,Village,Northern,3,6,4,3968.734698
65,Village,Northern,3,6,2,3981.651364
44,Village,Southern,4,8,5,16845.84186
70,Town,Northern,3,6,2,12241.13097
28,Village,Southern,1,3,1,9090.528922
32,Town,Southern,3,7,2,19069.15989
33,Village,Southern,3,6,2,8511.678581
58,Village,Northern,3,6,4,8458.187085
60,Village,Southern,4,8,2,22894.71942
53,Central City,Southern,4,8,4,13615.49832
48,Village,Northern,4,6,3,4512.168372
49,Town,Estern,4,8,5,12336.9643
55,Village,Southern,3,6,9,10736.92178
66,Central City,Southern,2,4,2,3132.700682
36,Town,Northern,3,7,2,11841.28913
52,Town,Northern,6,13,5,80485.14297
47,Village,Northern,3,5,2,3556.234698
43,Village,Western,4,10,5,18142.92519
48,Village,Western,3,8,4,9878.904775
63,Town,Northern,3,6,2,5141.119054
55,Town,Northern,6,9,3,3077.542519
65,Village,Southern,4,9,1,15193.04084
55,Village,Southern,3,5,3,18626.60546
34,Village,Southern,1,3,1,3607.64286
87,Village,Northern,2,4,2,8005.227899
52,Village,Southern,5,10,3,9689.379263
46,Town,Northern,3,6,2,6117.527217
46,Village,Northern,3,5,3,4531.751705
9,Town,Southern,3,6,-6,8944.379263
50,Village,Northern,3,6,2,7538.044225
62,Village,Northern,4,8,3,11326.20409
62,Village,Western,3,7,1,11495.15477
35,Central City,Southern,3,5,2,18584.31805
58,Town,Southern,3,6,3,14038.67349
62,Village,Northern,3,6,3,6785.960891
84,Town,Southern,3,6,2,9732.554434
54,Village,Southern,4,7,4,7551.420077
52,Village,Western,3,5,2,7406.119054
75,Village,Western,3,13,1,13721.44729
25,Town,Southern,3,6,1,7295.486403
9,Village,Southern,3,6,-6,10769.78063
49,Town,Southern,4,6,5,6967.311232
52,Town,Southern,4,8,3,20297.90989
66,Central City,Southern,5,11,3,4038.318031
93,Village,Northern,4,8,2,13623.25682
45,Village,Northern,3,6,3,4198.734698
82,Village,Southern,5,9,3,6451.219395
84,Village,Southern,3,6,2,8368.028922
35,Village,Western,5,8,5,7870.845248
40,Village,Northern,4,8,4,14825.34015
56,Village,Northern,3,7,2,12053.58845
77,Central City,Northern,3,7,1,4183.835039
44,Town,Northern,3,6,3,11303.90477
53,Town,Northern,4,7,2,6858.460891
62,Village,Southern,3,8,2,11913.11396
63,Village,Southern,4,8,3,12134.93879
61,Town,Southern,3,7,2,16146.21601
60,Town,Northern,4,7,1,8724.120759
34,Town,Northern,3,8,4,5950.960891
24,Village,Southern,3,6,2,8876.879263
37,Village,Northern,4,11,5,11381.92178
56,Village,Northern,3,7,3,6277.11055
42,Town,Southern,4,8,4,7026.477899
58,Village,Northern,4,7,2,11841.60546
35,Village,Northern,5,7,5,12130.82995
51,Village,Northern,4,8,3,39919.3538
42,Village,Northern,1,3,1,4230.401364
93,Others,Northern,3,5,1,1116.508504
48,Others,Northern,3,6,3,3753.734698
50,Others,Northern,3,7,4,4341.909868
58,Central City,Northern,3,7,3,5040.760209
38,Others,Northern,3,5,5,7228.503411
67,Others,Northern,2,4,2,1708.692178
42,Town,Western,3,5,3,3096.508504
47,Others,Northern,4,8,5,12138.94729
57,Others,Northern,3,6,1,5674.294225
47,Others,Western,2,4,3,3592.226194
33,Others,Northern,5,8,6,6545.960891
67,Town,Northern,3,6,3,3981.292519
41,Others,Western,3,6,6,6425.127558
40,Others,Western,2,5,2,7078.403069
61,Others,Northern,4,6,5,7318.345248
40,Town,Northern,3,7,5,2126.192178
37,Others,Northern,3,5,2,5983.102046
54,Town,Estern,4,8,2,12765.29763
9,Others,Northern,3,6,-6,938.0170077
9,Central City,Northern,2,4,-6,9141.7211
78,Others,Northern,3,7,1,1463.433674
74,Others,Western,2,4,1,3158.433674
43,Others,Northern,3,7,6,3479.625853
41,Town,Northern,3,5,3,2725.358845
60,Others,Western,3,5,4,1549.841837
45,Others,Northern,3,5,3,860.6751705
71,Others,Northern,3,5,1,1288.850341
51,Others,Southern,4,6,3,2738.117349
70,Others,Western,3,7,1,1253.175171
44,Others,Southern,4,8,4,1881.767008
44,Others,Northern,2,5,2,7226.161573
40,Others,Northern,3,6,3,2546.192178
62,Others,Northern,3,6,2,2627.858845
80,Town,Southern,3,6,2,2071.350341
31,Others,Northern,3,6,4,1705.675171
30,Others,Southern,3,5,3,6247.153069
9,Town,Northern,4,11,-6,1641.450682
67,Others,Northern,3,8,1,1579.683674
67,Others,Northern,2,5,2,2144.841837
82,Village,Western,2,5,1,6335.127558
74,Others,Northern,4,9,2,8749.379263
49,Others,Western,2,4,3,1519.525512
52,Village,Western,3,5,5,4327.068031
53,Village,Western,3,6,1,4610.085039
61,Village,Western,2,6,2,3089.051023
66,Central City,Southern,3,6,1,17738.29934
21,Village,Western,4,7,3,10578.2296
53,Village,Western,4,7,5,4058.734698
74,Town,Western,3,5,1,1748.017008
69,Central City,Western,4,7,3,7659.61055
78,Town,Western,4,6,1,13388.98981
47,Village,Western,3,5,2,7390.428581
86,Village,Western,3,7,1,5651.377558
77,Village,Western,3,6,2,8634.695589
54,Village,Western,4,8,4,9785.212596
56,Village,Western,2,4,1,2991.551023
46,Village,Western,4,9,3,10556.50512
67,Village,Western,3,5,2,16910.42519
66,Central City,Western,3,5,1,1971.508504
78,Central City,Western,3,6,1,6948.503411
50,Village,Western,3,5,2,5195.960891
55,Village,Western,4,8,3,10572.75512
33,Village,Western,5,9,1,3629.409868
56,Village,Western,4,7,5,3845.301023
44,Village,Western,2,5,1,2709.525512
70,Village,Western,4,8,2,2872.284015
35,Village,Western,3,6,4,6286.477899
53,Central City,Western,2,5,3,1500.675171
57,Town,Western,5,12,4,16137.00682
53,Village,Western,3,5,2,2082.700682
24,Village,Western,3,5,4,2993.175171
48,Village,Western,3,6,4,3977.901364
83,Village,Western,2,5,2,6315.443883
24,Central City,Southern,2,6,4,14839.96601
93,Village,Western,3,6,1,5472.210891
42,Village,Western,4,8,5,8944.379263
83,Village,Western,3,5,1,4266.335039
29,Village,Western,3,6,1,5102.168372
45,Village,Western,3,6,2,7028.503411
47,Village,Western,3,6,3,9375.528922
71,Town,Western,4,7,1,14740.34015
40,Town,Western,3,5,5,5683.877558
29,Town,Western,3,6,3,6802.153069
47,Village,Western,3,6,2,9389.278922
54,Village,Western,3,5,3,6565.644566
71,Village,Western,3,7,2,6514.969395
70,Village,Western,3,7,5,12090.77212
76,Village,Western,2,6,2,5907.627558
58,Village,Western,3,6,2,6076.119054
56,Town,Western,3,7,4,8976.04593
9,Village,Western,3,5,-6,5609.969395
37,Village,Western,4,9,5,11432.81294
81,Village,Western,3,5,4,5051.693883
81,Village,Western,3,6,3,6275.443883
72,Village,Western,4,7,3,8679.278922
69,Village,Western,4,10,2,8850.528922
83,Village,Western,3,7,1,6930.486403
54,Village,Western,3,5,1,6966.319736
66,Village,Western,4,9,2,22048.88608
59,Village,Western,4,8,4,5148.777217
44,Village,Western,4,8,4,11536.92178
73,Village,Western,2,5,1,5406.751705
84,Village,Western,3,7,1,7150.170077
87,Village,Western,2,4,2,6625.127558
48,Village,Western,4,8,3,11189.93879
65,Village,Western,3,7,2,7593.50341
9,Village,Western,2,5,-6,3939.926876
49,Village,Western,3,7,1,6118.202387
9,Village,Western,4,9,-6,5499.710891
61,Village,Western,4,8,2,11794.36396
83,Village,Western,5,10,2,18446.25853
57,Village,Western,3,8,2,21984.71942
28,Village,Western,3,6,2,6823.819736
36,Village,Western,3,6,2,5898.460891
32,Village,Western,3,6,2,5731.119054
54,Village,Western,3,6,2,5764.61055
48,Village,Western,3,5,1,3450.243201
76,Village,Western,3,6,1,5722.210891
62,Village,Western,3,5,3,4529.108845
27,Village,Western,4,9,5,7721.161573
45,Village,Western,4,8,4,13326.48981
39,Village,Western,2,4,1,4358.102046
48,Village,Western,3,6,3,6945.644566
30,Village,Western,3,5,2,3372.542519
46,Village,Western,3,6,4,4653.102046
38,Village,Western,3,5,3,5198.102046
70,Village,Western,2,6,1,13209.30614
79,Central City,Western,4,6,2,12315.25512
87,Central City,Western,2,5,1,7891.018713
48,Village,Western,4,7,3,6541.952387
55,Village,Western,3,5,1,6331.636062
51,Village,Western,2,4,1,2780.71769
74,Village,Western,3,6,2,5875.960891
43,Village,Western,3,5,4,4440.818031
36,Village,Western,3,6,1,5527.943883
77,Village,Western,3,6,1,6672.153069
59,Village,Western,4,6,3,7595.586744
76,Village,Western,3,5,2,11456.60546
87,Village,Western,3,5,1,11129.93879
9,Village,Western,2,5,-6,3564.926876
55,Village,Western,3,6,3,7347.153069
54,Village,Western,3,5,2,7876.836744
73,Village,Western,3,5,2,3852.901364
55,Village,Western,2,4,3,3337.542519
66,Village,Western,3,6,2,3833.059527
85,Village,Western,3,5,2,3699.209186
58,Village,Western,3,5,3,3227.284015
66,Village,Western,3,5,2,3861.709186
42,Village,Western,3,6,2,3362.125853
41,Central City,Southern,4,7,2,9900.571441
59,Village,Western,3,5,3,4016.076535
50,Village,Western,4,9,1,12630.29763
44,Village,Western,3,5,4,4840.559527
70,Village,Western,3,7,2,7199.753411
61,Village,Western,4,7,2,7063.819736
41,Village,Western,3,5,4,7378.086744
64,Village,Western,3,6,1,4269.251705
60,Central City,Southern,3,6,4,12982.38097
37,Village,Western,3,6,3,5773.460891
83,Village,Western,2,5,2,2030.775512
71,Village,Western,2,6,1,3830.401364
40,Village,Western,3,6,1,3210.559527
59,Village,Western,3,5,2,3938.159868
74,Village,Western,4,7,2,5650.027217
51,Village,Western,4,6,5,5023.318031
38,Village,Western,3,5,2,1565.100341
40,Village,Estern,3,8,4,12335.25512
27,Village,Estern,3,6,2,7488.345248
43,Village,Western,3,6,4,2583.275512
65,Village,Western,2,4,1,3817.068031
64,Village,Western,3,7,2,13752.79763
52,Village,Western,3,5,5,7776.319736
88,Village,Western,3,5,3,2904.46769
56,Village,Estern,4,8,4,13910.49832
52,Village,Estern,4,8,3,10834.06294
61,Village,Estern,3,7,2,8400.528922
56,Village,Estern,5,10,3,28885.72283
